ID,Season,Team1,Seed_1,WScore_1,LScore_1,TeamSpellingCount_1,Team2,Seed_2,LScore_2,WScore_2,TeamSpellingCount_2,seed_diff
2018_1233_1397,2018,1233,15,83.13636363636364,66.375,1,1397,3,75.58333333333333,81.73333333333333,1,12
2018_1233_1400,2018,1233,15,83.13636363636364,62.36363636363637,1,1400,10,75.58333333333333,76.63636363636364,1,5
2018_1233_1401,2018,1233,15,83.13636363636364,62.8,1,1401,7,75.58333333333333,77.125,3,8
2018_1233_1403,2018,1233,15,83.13636363636364,64.57142857142857,1,1403,3,75.58333333333333,80.11111111111111,2,12
2018_1233_1411,2018,1233,15,83.13636363636364,70.0,1,1411,16,75.58333333333333,76.47826086956522,3,-1
2018_1233_1417,2018,1233,15,83.13636363636364,80.75,1,1417,11,75.58333333333333,91.6896551724138,1,4
2018_1233_1420,2018,1233,15,83.13636363636364,71.08333333333333,1,1420,16,75.58333333333333,87.5,5,-1
2018_1233_1422,2018,1233,15,83.13636363636364,64.88888888888889,1,1422,13,75.58333333333333,76.04545454545455,6,2
2018_1233_1437,2018,1233,15,83.13636363636364,65.33333333333333,1,1437,1,75.58333333333333,78.87096774193549,1,14
2018_1233_1438,2018,1233,15,83.13636363636364,59.2,1,1438,1,75.58333333333333,69.95454545454545,1,14
2018_1233_1439,2018,1233,15,83.13636363636364,72.2,1,1439,8,75.58333333333333,82.45454545454545,2,7
2018_1233_1452,2018,1233,15,83.13636363636364,75.75,1,1452,5,75.58333333333333,83.88461538461539,2,10
2018_1233_1455,2018,1233,15,83.13636363636364,65.5,1,1455,4,75.58333333333333,84.17241379310344,6,11
2018_1233_1460,2018,1233,15,83.13636363636364,68.75,1,1460,14,75.58333333333333,80.33333333333333,5,1
2018_1233_1462,2018,1233,15,83.13636363636364,68.0,1,1462,1,75.58333333333333,78.71428571428571,1,14
2018_1242_1243,2018,1242,1,82.42857142857143,67.46153846153847,1,1243,9,84.75,74.5,5,-8
2018_1242_1246,2018,1242,1,82.42857142857143,76.2,1,1246,5,84.75,87.62068965517241,1,-4
2018_1242_1252,2018,1242,1,82.42857142857143,75.23076923076923,1,1252,15,84.75,88.52941176470588,1,-14
2018_1242_1254,2018,1242,1,82.42857142857143,66.33333333333333,1,1254,16,84.75,73.89473684210526,6,-15
2018_1242_1260,2018,1242,1,82.42857142857143,68.0,1,1260,11,84.75,74.9375,5,-10
2018_1242_1267,2018,1242,1,82.42857142857143,80.0,1,1267,13,84.75,90.3157894736842,1,-12
2018_1242_1274,2018,1242,1,82.42857142857143,60.0,1,1274,6,84.75,74.28571428571429,6,-5
2018_1242_1276,2018,1242,1,82.42857142857143,68.81818181818181,1,1276,3,84.75,77.54166666666667,1,-2
2018_1242_1277,2018,1242,1,82.42857142857143,64.07142857142857,1,1277,3,84.75,77.36842105263158,5,-2
2018_1242_1281,2018,1242,1,82.42857142857143,65.91666666666667,1,1281,8,84.75,78.875,1,-7
2018_1242_1285,2018,1242,1,82.42857142857143,72.3125,1,1285,14,84.75,77.125,1,-13
2018_1242_1293,2018,1242,1,82.42857142857143,73.52941176470588,1,1293,12,84.75,84.78571428571429,5,-11
2018_1242_1300,2018,1242,1,82.42857142857143,65.625,1,1300,16,84.75,76.13636363636364,5,-15
2018_1242_1301,2018,1242,1,82.42857142857143,71.3529411764706,1,1301,9,84.75,84.66666666666667,7,-8
2018_1242_1305,2018,1242,1,82.42857142857143,66.83333333333333,1,1305,7,84.75,82.78571428571429,1,-6
2018_1242_1308,2018,1242,1,82.42857142857143,63.2,1,1308,12,84.75,80.28,5,-11
2018_1242_1314,2018,1242,1,82.42857142857143,70.85714285714286,1,1314,2,84.75,87.96153846153847,3,-1
2018_1242_1326,2018,1242,1,82.42857142857143,70.26666666666667,1,1326,5,84.75,75.0,5,-4
2018_1242_1328,2018,1242,1,82.42857142857143,67.9,1,1328,10,84.75,82.18181818181819,1,-9
2018_1242_1335,2018,1242,1,82.42857142857143,63.06666666666667,1,1335,16,84.75,75.53846153846153,2,-15
2018_1242_1344,2018,1242,1,82.42857142857143,64.08333333333333,1,1344,10,84.75,73.95,1,-9
2018_1242_1345,2018,1242,1,82.42857142857143,74.28571428571429,1,1345,2,84.75,81.76,1,-1
2018_1242_1347,2018,1242,1,82.42857142857143,57.94444444444444,1,1347,16,84.75,72.83333333333333,1,-15
2018_1242_1348,2018,1242,1,82.42857142857143,64.66666666666667,1,1348,7,84.75,76.625,2,-6
2018_1242_1355,2018,1242,1,82.42857142857143,71.625,1,1355,12,84.75,82.5625,5,-11
2018_1242_1361,2018,1242,1,82.42857142857143,62.57142857142857,1,1361,11,84.75,72.38888888888889,6,-10
2018_1242_1371,2018,1242,1,82.42857142857143,64.81818181818181,1,1371,8,84.75,77.76190476190476,2,-7
2018_1242_1372,2018,1242,1,82.42857142857143,64.07142857142857,1,1372,14,84.75,72.26666666666667,4,-13
2018_1242_1382,2018,1242,1,82.42857142857143,70.91666666666667,1,1382,11,84.75,80.4,3,-10
2018_1242_1393,2018,1242,1,82.42857142857143,65.42857142857143,1,1393,11,84.75,83.77777777777777,1,-10
2018_1242_1395,2018,1242,1,82.42857142857143,67.4,1,1395,6,84.75,78.83333333333333,3,-5
2018_1242_1397,2018,1242,1,82.42857142857143,66.375,1,1397,3,84.75,81.73333333333333,1,-2
2018_1242_1400,2018,1242,1,82.42857142857143,62.36363636363637,1,1400,10,84.75,76.63636363636364,1,-9
2018_1242_1401,2018,1242,1,82.42857142857143,62.8,1,1401,7,84.75,77.125,3,-6
2018_1242_1403,2018,1242,1,82.42857142857143,64.57142857142857,1,1403,3,84.75,80.11111111111111,2,-2
2018_1242_1411,2018,1242,1,82.42857142857143,70.0,1,1411,16,84.75,76.47826086956522,3,-15
2018_1242_1417,2018,1242,1,82.42857142857143,80.75,1,1417,11,84.75,91.6896551724138,1,-10
2018_1242_1420,2018,1242,1,82.42857142857143,71.08333333333333,1,1420,16,84.75,87.5,5,-15
2018_1242_1422,2018,1242,1,82.42857142857143,64.88888888888889,1,1422,13,84.75,76.04545454545455,6,-12
2018_1242_1437,2018,1242,1,82.42857142857143,65.33333333333333,1,1437,1,84.75,78.87096774193549,1,0
2018_1242_1438,2018,1242,1,82.42857142857143,59.2,1,1438,1,84.75,69.95454545454545,1,0
2018_1242_1439,2018,1242,1,82.42857142857143,72.2,1,1439,8,84.75,82.45454545454545,2,-7
2018_1242_1452,2018,1242,1,82.42857142857143,75.75,1,1452,5,84.75,83.88461538461539,2,-4
2018_1242_1455,2018,1242,1,82.42857142857143,65.5,1,1455,4,84.75,84.17241379310344,6,-3
2018_1242_1460,2018,1242,1,82.42857142857143,68.75,1,1460,14,84.75,80.33333333333333,5,-13
2018_1242_1462,2018,1242,1,82.42857142857143,68.0,1,1462,1,84.75,78.71428571428571,1,0
2018_1243_1246,2018,1243,9,74.5,76.2,5,1246,5,67.46153846153847,87.62068965517241,1,4
2018_1243_1252,2018,1243,9,74.5,75.23076923076923,5,1252,15,67.46153846153847,88.52941176470588,1,-6
2018_1243_1254,2018,1243,9,74.5,66.33333333333333,5,1254,16,67.46153846153847,73.89473684210526,6,-7
2018_1243_1260,2018,1243,9,74.5,68.0,5,1260,11,67.46153846153847,74.9375,5,-2
2018_1243_1267,2018,1243,9,74.5,80.0,5,1267,13,67.46153846153847,90.3157894736842,1,-4
2018_1243_1274,2018,1243,9,74.5,60.0,5,1274,6,67.46153846153847,74.28571428571429,6,3
2018_1243_1276,2018,1243,9,74.5,68.81818181818181,5,1276,3,67.46153846153847,77.54166666666667,1,6
2018_1243_1277,2018,1243,9,74.5,64.07142857142857,5,1277,3,67.46153846153847,77.36842105263158,5,6
2018_1243_1281,2018,1243,9,74.5,65.91666666666667,5,1281,8,67.46153846153847,78.875,1,1
2018_1243_1285,2018,1243,9,74.5,72.3125,5,1285,14,67.46153846153847,77.125,1,-5
2018_1243_1293,2018,1243,9,74.5,73.52941176470588,5,1293,12,67.46153846153847,84.78571428571429,5,-3
2018_1243_1300,2018,1243,9,74.5,65.625,5,1300,16,67.46153846153847,76.13636363636364,5,-7
2018_1243_1301,2018,1243,9,74.5,71.3529411764706,5,1301,9,67.46153846153847,84.66666666666667,7,0
2018_1243_1305,2018,1243,9,74.5,66.83333333333333,5,1305,7,67.46153846153847,82.78571428571429,1,2
2018_1243_1308,2018,1243,9,74.5,63.2,5,1308,12,67.46153846153847,80.28,5,-3
2018_1243_1314,2018,1243,9,74.5,70.85714285714286,5,1314,2,67.46153846153847,87.96153846153847,3,7
2018_1243_1326,2018,1243,9,74.5,70.26666666666667,5,1326,5,67.46153846153847,75.0,5,4
2018_1243_1328,2018,1243,9,74.5,67.9,5,1328,10,67.46153846153847,82.18181818181819,1,-1
2018_1243_1335,2018,1243,9,74.5,63.06666666666667,5,1335,16,67.46153846153847,75.53846153846153,2,-7
2018_1243_1344,2018,1243,9,74.5,64.08333333333333,5,1344,10,67.46153846153847,73.95,1,-1
2018_1243_1345,2018,1243,9,74.5,74.28571428571429,5,1345,2,67.46153846153847,81.76,1,7
2018_1243_1347,2018,1243,9,74.5,57.94444444444444,5,1347,16,67.46153846153847,72.83333333333333,1,-7
2018_1243_1348,2018,1243,9,74.5,64.66666666666667,5,1348,7,67.46153846153847,76.625,2,2
2018_1243_1355,2018,1243,9,74.5,71.625,5,1355,12,67.46153846153847,82.5625,5,-3
2018_1243_1361,2018,1243,9,74.5,62.57142857142857,5,1361,11,67.46153846153847,72.38888888888889,6,-2
2018_1243_1371,2018,1243,9,74.5,64.81818181818181,5,1371,8,67.46153846153847,77.76190476190476,2,1
2018_1243_1372,2018,1243,9,74.5,64.07142857142857,5,1372,14,67.46153846153847,72.26666666666667,4,-5
2018_1243_1382,2018,1243,9,74.5,70.91666666666667,5,1382,11,67.46153846153847,80.4,3,-2
2018_1243_1393,2018,1243,9,74.5,65.42857142857143,5,1393,11,67.46153846153847,83.77777777777777,1,-2
2018_1243_1395,2018,1243,9,74.5,67.4,5,1395,6,67.46153846153847,78.83333333333333,3,3
2018_1243_1397,2018,1243,9,74.5,66.375,5,1397,3,67.46153846153847,81.73333333333333,1,6
2018_1243_1400,2018,1243,9,74.5,62.36363636363637,5,1400,10,67.46153846153847,76.63636363636364,1,-1
2018_1243_1401,2018,1243,9,74.5,62.8,5,1401,7,67.46153846153847,77.125,3,2
2018_1243_1403,2018,1243,9,74.5,64.57142857142857,5,1403,3,67.46153846153847,80.11111111111111,2,6
2018_1243_1411,2018,1243,9,74.5,70.0,5,1411,16,67.46153846153847,76.47826086956522,3,-7
2018_1243_1417,2018,1243,9,74.5,80.75,5,1417,11,67.46153846153847,91.6896551724138,1,-2
2018_1243_1420,2018,1243,9,74.5,71.08333333333333,5,1420,16,67.46153846153847,87.5,5,-7
2018_1243_1422,2018,1243,9,74.5,64.88888888888889,5,1422,13,67.46153846153847,76.04545454545455,6,-4
2018_1243_1437,2018,1243,9,74.5,65.33333333333333,5,1437,1,67.46153846153847,78.87096774193549,1,8
2018_1243_1438,2018,1243,9,74.5,59.2,5,1438,1,67.46153846153847,69.95454545454545,1,8
2018_1243_1439,2018,1243,9,74.5,72.2,5,1439,8,67.46153846153847,82.45454545454545,2,1
2018_1243_1452,2018,1243,9,74.5,75.75,5,1452,5,67.46153846153847,83.88461538461539,2,4
2018_1243_1455,2018,1243,9,74.5,65.5,5,1455,4,67.46153846153847,84.17241379310344,6,5
2018_1243_1460,2018,1243,9,74.5,68.75,5,1460,14,67.46153846153847,80.33333333333333,5,-5
2018_1243_1462,2018,1243,9,74.5,68.0,5,1462,1,67.46153846153847,78.71428571428571,1,8
2018_1246_1252,2018,1246,5,87.62068965517241,75.23076923076923,1,1252,15,76.2,88.52941176470588,1,-10
2018_1246_1254,2018,1246,5,87.62068965517241,66.33333333333333,1,1254,16,76.2,73.89473684210526,6,-11
2018_1246_1260,2018,1246,5,87.62068965517241,68.0,1,1260,11,76.2,74.9375,5,-6
2018_1246_1267,2018,1246,5,87.62068965517241,80.0,1,1267,13,76.2,90.3157894736842,1,-8
2018_1246_1274,2018,1246,5,87.62068965517241,60.0,1,1274,6,76.2,74.28571428571429,6,-1
2018_1246_1276,2018,1246,5,87.62068965517241,68.81818181818181,1,1276,3,76.2,77.54166666666667,1,2
2018_1246_1277,2018,1246,5,87.62068965517241,64.07142857142857,1,1277,3,76.2,77.36842105263158,5,2
2018_1246_1281,2018,1246,5,87.62068965517241,65.91666666666667,1,1281,8,76.2,78.875,1,-3
2018_1246_1285,2018,1246,5,87.62068965517241,72.3125,1,1285,14,76.2,77.125,1,-9
2018_1246_1293,2018,1246,5,87.62068965517241,73.52941176470588,1,1293,12,76.2,84.78571428571429,5,-7
2018_1246_1300,2018,1246,5,87.62068965517241,65.625,1,1300,16,76.2,76.13636363636364,5,-11
2018_1246_1301,2018,1246,5,87.62068965517241,71.3529411764706,1,1301,9,76.2,84.66666666666667,7,-4
2018_1246_1305,2018,1246,5,87.62068965517241,66.83333333333333,1,1305,7,76.2,82.78571428571429,1,-2
2018_1246_1308,2018,1246,5,87.62068965517241,63.2,1,1308,12,76.2,80.28,5,-7
2018_1246_1314,2018,1246,5,87.62068965517241,70.85714285714286,1,1314,2,76.2,87.96153846153847,3,3
2018_1246_1326,2018,1246,5,87.62068965517241,70.26666666666667,1,1326,5,76.2,75.0,5,0
2018_1246_1328,2018,1246,5,87.62068965517241,67.9,1,1328,10,76.2,82.18181818181819,1,-5
2018_1246_1335,2018,1246,5,87.62068965517241,63.06666666666667,1,1335,16,76.2,75.53846153846153,2,-11
2018_1246_1344,2018,1246,5,87.62068965517241,64.08333333333333,1,1344,10,76.2,73.95,1,-5
2018_1246_1345,2018,1246,5,87.62068965517241,74.28571428571429,1,1345,2,76.2,81.76,1,3
2018_1246_1347,2018,1246,5,87.62068965517241,57.94444444444444,1,1347,16,76.2,72.83333333333333,1,-11
2018_1246_1348,2018,1246,5,87.62068965517241,64.66666666666667,1,1348,7,76.2,76.625,2,-2
2018_1246_1355,2018,1246,5,87.62068965517241,71.625,1,1355,12,76.2,82.5625,5,-7
2018_1246_1361,2018,1246,5,87.62068965517241,62.57142857142857,1,1361,11,76.2,72.38888888888889,6,-6
2018_1246_1371,2018,1246,5,87.62068965517241,64.81818181818181,1,1371,8,76.2,77.76190476190476,2,-3
2018_1246_1372,2018,1246,5,87.62068965517241,64.07142857142857,1,1372,14,76.2,72.26666666666667,4,-9
2018_1246_1382,2018,1246,5,87.62068965517241,70.91666666666667,1,1382,11,76.2,80.4,3,-6
2018_1246_1393,2018,1246,5,87.62068965517241,65.42857142857143,1,1393,11,76.2,83.77777777777777,1,-6
2018_1246_1395,2018,1246,5,87.62068965517241,67.4,1,1395,6,76.2,78.83333333333333,3,-1
2018_1246_1397,2018,1246,5,87.62068965517241,66.375,1,1397,3,76.2,81.73333333333333,1,2
2018_1246_1400,2018,1246,5,87.62068965517241,62.36363636363637,1,1400,10,76.2,76.63636363636364,1,-5
2018_1246_1401,2018,1246,5,87.62068965517241,62.8,1,1401,7,76.2,77.125,3,-2
2018_1246_1403,2018,1246,5,87.62068965517241,64.57142857142857,1,1403,3,76.2,80.11111111111111,2,2
2018_1246_1411,2018,1246,5,87.62068965517241,70.0,1,1411,16,76.2,76.47826086956522,3,-11
2018_1246_1417,2018,1246,5,87.62068965517241,80.75,1,1417,11,76.2,91.6896551724138,1,-6
2018_1246_1420,2018,1246,5,87.62068965517241,71.08333333333333,1,1420,16,76.2,87.5,5,-11
2018_1246_1422,2018,1246,5,87.62068965517241,64.88888888888889,1,1422,13,76.2,76.04545454545455,6,-8
2018_1246_1437,2018,1246,5,87.62068965517241,65.33333333333333,1,1437,1,76.2,78.87096774193549,1,4
2018_1246_1438,2018,1246,5,87.62068965517241,59.2,1,1438,1,76.2,69.95454545454545,1,4
2018_1246_1439,2018,1246,5,87.62068965517241,72.2,1,1439,8,76.2,82.45454545454545,2,-3
2018_1246_1452,2018,1246,5,87.62068965517241,75.75,1,1452,5,76.2,83.88461538461539,2,0
2018_1246_1455,2018,1246,5,87.62068965517241,65.5,1,1455,4,76.2,84.17241379310344,6,1
2018_1246_1460,2018,1246,5,87.62068965517241,68.75,1,1460,14,76.2,80.33333333333333,5,-9
2018_1246_1462,2018,1246,5,87.62068965517241,68.0,1,1462,1,76.2,78.71428571428571,1,4
2018_1252_1254,2018,1252,15,88.52941176470588,66.33333333333333,1,1254,16,75.23076923076923,73.89473684210526,6,-1
2018_1252_1260,2018,1252,15,88.52941176470588,68.0,1,1260,11,75.23076923076923,74.9375,5,4
2018_1252_1267,2018,1252,15,88.52941176470588,80.0,1,1267,13,75.23076923076923,90.3157894736842,1,2
2018_1252_1274,2018,1252,15,88.52941176470588,60.0,1,1274,6,75.23076923076923,74.28571428571429,6,9
2018_1252_1276,2018,1252,15,88.52941176470588,68.81818181818181,1,1276,3,75.23076923076923,77.54166666666667,1,12
2018_1252_1277,2018,1252,15,88.52941176470588,64.07142857142857,1,1277,3,75.23076923076923,77.36842105263158,5,12
2018_1252_1281,2018,1252,15,88.52941176470588,65.91666666666667,1,1281,8,75.23076923076923,78.875,1,7
2018_1252_1285,2018,1252,15,88.52941176470588,72.3125,1,1285,14,75.23076923076923,77.125,1,1
2018_1252_1293,2018,1252,15,88.52941176470588,73.52941176470588,1,1293,12,75.23076923076923,84.78571428571429,5,3
2018_1252_1300,2018,1252,15,88.52941176470588,65.625,1,1300,16,75.23076923076923,76.13636363636364,5,-1
2018_1252_1301,2018,1252,15,88.52941176470588,71.3529411764706,1,1301,9,75.23076923076923,84.66666666666667,7,6
2018_1252_1305,2018,1252,15,88.52941176470588,66.83333333333333,1,1305,7,75.23076923076923,82.78571428571429,1,8
2018_1252_1308,2018,1252,15,88.52941176470588,63.2,1,1308,12,75.23076923076923,80.28,5,3
2018_1252_1314,2018,1252,15,88.52941176470588,70.85714285714286,1,1314,2,75.23076923076923,87.96153846153847,3,13
2018_1252_1326,2018,1252,15,88.52941176470588,70.26666666666667,1,1326,5,75.23076923076923,75.0,5,10
2018_1252_1328,2018,1252,15,88.52941176470588,67.9,1,1328,10,75.23076923076923,82.18181818181819,1,5
2018_1252_1335,2018,1252,15,88.52941176470588,63.06666666666667,1,1335,16,75.23076923076923,75.53846153846153,2,-1
2018_1252_1344,2018,1252,15,88.52941176470588,64.08333333333333,1,1344,10,75.23076923076923,73.95,1,5
2018_1252_1345,2018,1252,15,88.52941176470588,74.28571428571429,1,1345,2,75.23076923076923,81.76,1,13
2018_1252_1347,2018,1252,15,88.52941176470588,57.94444444444444,1,1347,16,75.23076923076923,72.83333333333333,1,-1
2018_1252_1348,2018,1252,15,88.52941176470588,64.66666666666667,1,1348,7,75.23076923076923,76.625,2,8
2018_1252_1355,2018,1252,15,88.52941176470588,71.625,1,1355,12,75.23076923076923,82.5625,5,3
2018_1252_1361,2018,1252,15,88.52941176470588,62.57142857142857,1,1361,11,75.23076923076923,72.38888888888889,6,4
2018_1252_1371,2018,1252,15,88.52941176470588,64.81818181818181,1,1371,8,75.23076923076923,77.76190476190476,2,7
2018_1252_1372,2018,1252,15,88.52941176470588,64.07142857142857,1,1372,14,75.23076923076923,72.26666666666667,4,1
2018_1252_1382,2018,1252,15,88.52941176470588,70.91666666666667,1,1382,11,75.23076923076923,80.4,3,4
2018_1252_1393,2018,1252,15,88.52941176470588,65.42857142857143,1,1393,11,75.23076923076923,83.77777777777777,1,4
2018_1252_1395,2018,1252,15,88.52941176470588,67.4,1,1395,6,75.23076923076923,78.83333333333333,3,9
2018_1252_1397,2018,1252,15,88.52941176470588,66.375,1,1397,3,75.23076923076923,81.73333333333333,1,12
2018_1252_1400,2018,1252,15,88.52941176470588,62.36363636363637,1,1400,10,75.23076923076923,76.63636363636364,1,5
2018_1252_1401,2018,1252,15,88.52941176470588,62.8,1,1401,7,75.23076923076923,77.125,3,8
2018_1252_1403,2018,1252,15,88.52941176470588,64.57142857142857,1,1403,3,75.23076923076923,80.11111111111111,2,12
2018_1252_1411,2018,1252,15,88.52941176470588,70.0,1,1411,16,75.23076923076923,76.47826086956522,3,-1
2018_1252_1417,2018,1252,15,88.52941176470588,80.75,1,1417,11,75.23076923076923,91.6896551724138,1,4
2018_1252_1420,2018,1252,15,88.52941176470588,71.08333333333333,1,1420,16,75.23076923076923,87.5,5,-1
2018_1252_1422,2018,1252,15,88.52941176470588,64.88888888888889,1,1422,13,75.23076923076923,76.04545454545455,6,2
2018_1252_1437,2018,1252,15,88.52941176470588,65.33333333333333,1,1437,1,75.23076923076923,78.87096774193549,1,14
2018_1252_1438,2018,1252,15,88.52941176470588,59.2,1,1438,1,75.23076923076923,69.95454545454545,1,14
2018_1252_1439,2018,1252,15,88.52941176470588,72.2,1,1439,8,75.23076923076923,82.45454545454545,2,7
2018_1252_1452,2018,1252,15,88.52941176470588,75.75,1,1452,5,75.23076923076923,83.88461538461539,2,10
2018_1252_1455,2018,1252,15,88.52941176470588,65.5,1,1455,4,75.23076923076923,84.17241379310344,6,11
2018_1252_1460,2018,1252,15,88.52941176470588,68.75,1,1460,14,75.23076923076923,80.33333333333333,5,1
2018_1252_1462,2018,1252,15,88.52941176470588,68.0,1,1462,1,75.23076923076923,78.71428571428571,1,14
2018_1254_1260,2018,1254,16,73.89473684210526,68.0,6,1260,11,66.33333333333333,74.9375,5,5
2018_1254_1267,2018,1254,16,73.89473684210526,80.0,6,1267,13,66.33333333333333,90.3157894736842,1,3
2018_1254_1274,2018,1254,16,73.89473684210526,60.0,6,1274,6,66.33333333333333,74.28571428571429,6,10
2018_1254_1276,2018,1254,16,73.89473684210526,68.81818181818181,6,1276,3,66.33333333333333,77.54166666666667,1,13
2018_1254_1277,2018,1254,16,73.89473684210526,64.07142857142857,6,1277,3,66.33333333333333,77.36842105263158,5,13
2018_1254_1281,2018,1254,16,73.89473684210526,65.91666666666667,6,1281,8,66.33333333333333,78.875,1,8
2018_1254_1285,2018,1254,16,73.89473684210526,72.3125,6,1285,14,66.33333333333333,77.125,1,2
2018_1254_1293,2018,1254,16,73.89473684210526,73.52941176470588,6,1293,12,66.33333333333333,84.78571428571429,5,4
2018_1254_1300,2018,1254,16,73.89473684210526,65.625,6,1300,16,66.33333333333333,76.13636363636364,5,0
2018_1254_1301,2018,1254,16,73.89473684210526,71.3529411764706,6,1301,9,66.33333333333333,84.66666666666667,7,7
2018_1254_1305,2018,1254,16,73.89473684210526,66.83333333333333,6,1305,7,66.33333333333333,82.78571428571429,1,9
2018_1254_1308,2018,1254,16,73.89473684210526,63.2,6,1308,12,66.33333333333333,80.28,5,4
2018_1254_1314,2018,1254,16,73.89473684210526,70.85714285714286,6,1314,2,66.33333333333333,87.96153846153847,3,14
2018_1254_1326,2018,1254,16,73.89473684210526,70.26666666666667,6,1326,5,66.33333333333333,75.0,5,11
2018_1254_1328,2018,1254,16,73.89473684210526,67.9,6,1328,10,66.33333333333333,82.18181818181819,1,6
2018_1254_1335,2018,1254,16,73.89473684210526,63.06666666666667,6,1335,16,66.33333333333333,75.53846153846153,2,0
2018_1254_1344,2018,1254,16,73.89473684210526,64.08333333333333,6,1344,10,66.33333333333333,73.95,1,6
2018_1254_1345,2018,1254,16,73.89473684210526,74.28571428571429,6,1345,2,66.33333333333333,81.76,1,14
2018_1254_1347,2018,1254,16,73.89473684210526,57.94444444444444,6,1347,16,66.33333333333333,72.83333333333333,1,0
2018_1254_1348,2018,1254,16,73.89473684210526,64.66666666666667,6,1348,7,66.33333333333333,76.625,2,9
2018_1254_1355,2018,1254,16,73.89473684210526,71.625,6,1355,12,66.33333333333333,82.5625,5,4
2018_1254_1361,2018,1254,16,73.89473684210526,62.57142857142857,6,1361,11,66.33333333333333,72.38888888888889,6,5
2018_1254_1371,2018,1254,16,73.89473684210526,64.81818181818181,6,1371,8,66.33333333333333,77.76190476190476,2,8
2018_1254_1372,2018,1254,16,73.89473684210526,64.07142857142857,6,1372,14,66.33333333333333,72.26666666666667,4,2
2018_1254_1382,2018,1254,16,73.89473684210526,70.91666666666667,6,1382,11,66.33333333333333,80.4,3,5
2018_1254_1393,2018,1254,16,73.89473684210526,65.42857142857143,6,1393,11,66.33333333333333,83.77777777777777,1,5
2018_1254_1395,2018,1254,16,73.89473684210526,67.4,6,1395,6,66.33333333333333,78.83333333333333,3,10
2018_1254_1397,2018,1254,16,73.89473684210526,66.375,6,1397,3,66.33333333333333,81.73333333333333,1,13
2018_1254_1400,2018,1254,16,73.89473684210526,62.36363636363637,6,1400,10,66.33333333333333,76.63636363636364,1,6
2018_1254_1401,2018,1254,16,73.89473684210526,62.8,6,1401,7,66.33333333333333,77.125,3,9
2018_1254_1403,2018,1254,16,73.89473684210526,64.57142857142857,6,1403,3,66.33333333333333,80.11111111111111,2,13
2018_1254_1411,2018,1254,16,73.89473684210526,70.0,6,1411,16,66.33333333333333,76.47826086956522,3,0
2018_1254_1417,2018,1254,16,73.89473684210526,80.75,6,1417,11,66.33333333333333,91.6896551724138,1,5
2018_1254_1420,2018,1254,16,73.89473684210526,71.08333333333333,6,1420,16,66.33333333333333,87.5,5,0
2018_1254_1422,2018,1254,16,73.89473684210526,64.88888888888889,6,1422,13,66.33333333333333,76.04545454545455,6,3
2018_1254_1437,2018,1254,16,73.89473684210526,65.33333333333333,6,1437,1,66.33333333333333,78.87096774193549,1,15
2018_1254_1438,2018,1254,16,73.89473684210526,59.2,6,1438,1,66.33333333333333,69.95454545454545,1,15
2018_1254_1439,2018,1254,16,73.89473684210526,72.2,6,1439,8,66.33333333333333,82.45454545454545,2,8
2018_1254_1452,2018,1254,16,73.89473684210526,75.75,6,1452,5,66.33333333333333,83.88461538461539,2,11
2018_1254_1455,2018,1254,16,73.89473684210526,65.5,6,1455,4,66.33333333333333,84.17241379310344,6,12
2018_1254_1460,2018,1254,16,73.89473684210526,68.75,6,1460,14,66.33333333333333,80.33333333333333,5,2
2018_1254_1462,2018,1254,16,73.89473684210526,68.0,6,1462,1,66.33333333333333,78.71428571428571,1,15
2018_1260_1267,2018,1260,11,74.9375,80.0,5,1267,13,68.0,90.3157894736842,1,-2
2018_1260_1274,2018,1260,11,74.9375,60.0,5,1274,6,68.0,74.28571428571429,6,5
2018_1260_1276,2018,1260,11,74.9375,68.81818181818181,5,1276,3,68.0,77.54166666666667,1,8
2018_1260_1277,2018,1260,11,74.9375,64.07142857142857,5,1277,3,68.0,77.36842105263158,5,8
2018_1260_1281,2018,1260,11,74.9375,65.91666666666667,5,1281,8,68.0,78.875,1,3
2018_1260_1285,2018,1260,11,74.9375,72.3125,5,1285,14,68.0,77.125,1,-3
2018_1260_1293,2018,1260,11,74.9375,73.52941176470588,5,1293,12,68.0,84.78571428571429,5,-1
2018_1260_1300,2018,1260,11,74.9375,65.625,5,1300,16,68.0,76.13636363636364,5,-5
2018_1260_1301,2018,1260,11,74.9375,71.3529411764706,5,1301,9,68.0,84.66666666666667,7,2
2018_1260_1305,2018,1260,11,74.9375,66.83333333333333,5,1305,7,68.0,82.78571428571429,1,4
2018_1260_1308,2018,1260,11,74.9375,63.2,5,1308,12,68.0,80.28,5,-1
2018_1260_1314,2018,1260,11,74.9375,70.85714285714286,5,1314,2,68.0,87.96153846153847,3,9
2018_1260_1326,2018,1260,11,74.9375,70.26666666666667,5,1326,5,68.0,75.0,5,6
2018_1260_1328,2018,1260,11,74.9375,67.9,5,1328,10,68.0,82.18181818181819,1,1
2018_1260_1335,2018,1260,11,74.9375,63.06666666666667,5,1335,16,68.0,75.53846153846153,2,-5
2018_1260_1344,2018,1260,11,74.9375,64.08333333333333,5,1344,10,68.0,73.95,1,1
2018_1260_1345,2018,1260,11,74.9375,74.28571428571429,5,1345,2,68.0,81.76,1,9
2018_1260_1347,2018,1260,11,74.9375,57.94444444444444,5,1347,16,68.0,72.83333333333333,1,-5
